# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20220101
# Data de término: 20221231
Nº dia,Novos usuários
114,148.27738172391446,148.9535558780842,144.13995485327314
115,129.30537634408603,186.7799174690509,161.34678624813154
116,144.5123652504756,197.03829787234042,225.06676136363637
117,101.23359173126615,153.65277777777777,154.74418604651163
118,84.1662382176521,180.32843137254903,152.38287153652394
119,110.01412180052957,155.94989561586638,154.03618421052633
120,69.3325,135.70909090909092,168.8943661971831
121,86.06524390243902,162.14520202020202,154.33444816053512
122,113.85509838998212,198.59638554216866,185.13617021276596
123,139.54724041159963,201.02570093457945,147.90702947845804
124,143.02106430155212,214.0964705882353,128.8915254237288
125,139.95995145631068,173.59590792838875,141.0546218487395
126,68.5886575735822,117.02678571428571,101.73852295409182
127,90.57985757884029,134.5029761904762,148.99773242630386
128,123.57057313943541,196.42141230068336,144.8985507246377
129,107.39016393442623,123.94036697247707,172.03125
130,96.6784140969163,152.54088050314465,191.6865671641791
131,150.1404109589041,184.6530612244898,208.23076923076923
132,110.16282051282052,122.67624020887729,168.08620689655172
133,97.78929188255613,145.5344827586207,109.4090909090909
134,86.72357723577235,163.32411067193675,219.8961038961039
135,168.37355811889972,151.2070707070707,148.97142857142856
136,108.9075227599425,187.6057803468208,128.6679389312977
137,83.36018237082067,111.90720221606648,132.13141025641025
138,94.10194174757281,194.8438818565401,212.47305389221557
139,88.69594594594595,129.8918918918919,183.7904761904762
140,85.07588532883642,190.89119170984455,90.62903225806451
141,124.88813559322034,181.25925925925927,163.29591836734693
142,107.59410430839003,168.98985801217037,173.470737913486
143,106.84727021423635,219.1531690140845,169.13809523809525
144,111.36794871794872,124.75197889182058,145.06426735218508
145,117.90187217559716,144.99576271186442,157.4932614555256
146,128.7802981205444,192.13846153846154,191.40733590733592
147,157.92728989612843,187.55855855855856,200.59574468085106
148,69.75148632580262,118.67711598746081,100.83720930232558
149,153.40277777777777,162.12039312039312,230.48181818181817
150,91.78087279480037,171.90364583333334,152.36293436293437
151,128.56224899598394,167.2433962264151,245.69384057971016
152,81.07659048795553,93.78787878787878,100.03862660944206
153,64.69527896995709,101.2015503875969,124.9825
154,81.84196891191709,138.48648648648648,272.81909547738695
155,43.14612326043738,107.98113207547169,125.13215859030836
156,120.86312849162012,231.91156462585033,143.30939226519337
157,98.6067415730337,107.07272727272728,177.40925266903915
158,92.36413043478261,140.6267605633803,234.00588235294117
159,89.97379912663756,160.609756097561,201.475
160,66.77083333333333,165.46913580246914,202.25641025641025
161,123.5,237.46428571428572,277.2432432432432
162,63.71938775510204,88.98333333333333,0
163,82.80263157894737,74.88888888888889,118.8125
164,102.86153846153846,160.78947368421052,180.72093023255815
165,112.76988416988416,172.02445652173913,175.1948717948718
166,82.22336561743342,93.73561151079137,146.7037037037037
167,74.74231912784936,136.20096852300242,132.37037037037038
168,114.83282674772036,107.33854166666667,131.3859649122807
169,70.3573407202216,144.07368421052632,186.11570247933884
170,119.11065573770492,125.15730337078652,157.55882352941177
171,121.32660228270413,142.96428571428572,190.54773869346732
172,142.47168742921858,250.34318766066838,144.3321554770318
173,132.6485532815808,112.80532445923461,165.8698224852071
174,106.76705141657922,114.4989247311828,134.8913043478261
175,95.1304347826087,135.58718861209965,101.76404494382022
176,65.75839793281654,139.8256880733945,141.64347826086956
177,124.26185770750988,135.91573033707866,125.1015228426396
178,81.9041248606466,114.36723163841808,138.79646017699116
179,137.64655172413794,158.55958549222797,200.37164750957854
180,86.60952380952381,114.99832214765101,120.22147651006712
181,89.36705685618729,119.69558823529412,89.17647058823529
182,99.71671388101983,115.71428571428571,82.725
183,63.77594465141033,93.55679287305122,96.44174757281553
184,94.9694589877836,141.3773148148148,161.43055555555554
185,75.31337767923134,93.75521821631878,172.3658536585366
186,129.6783505154639,122.84507042253522,174.04022988505747
187,114.12898550724638,148.27088607594936,125.15929203539822
188,90.5413961038961,113.35652173913043,217.25
189,122.18078381795196,141.94276094276094,169.37974683544303
190,104.56227758007117,166.0503875968992,100.46774193548387
191,115.55136540962289,97.00434782608696,168.98540145985402
192,78.75993511759935,112.05118110236221,160.27027027027026
193,108.43321718931475,122.58198198198198,228.5185185185185
194,98.66736183524505,132.33492822966508,135.13333333333333
195,192.36497175141244,134.89033942558746,269.98214285714283
196,115.70806100217865,143.32716049382717,141.64285714285714
197,84.5284450063211,150.38403041825094,341.1279069767442
198,86.54019292604502,114.72368421052632,151.3644859813084
199,72.7727759914255,144.38901601830665,193.05645161290323
200,34.89050299618667,75.62687969924812,134.21818181818182
201,150.26975945017182,140.3959595959596,195.51041666666666
202,155.26169265033408,175.1910447761194,96.52173913043478
203,85.27954256670903,157.5267175572519,156.8048780487805
204,84.41445427728614,141.3728813559322,179.35849056603774
205,110.91857798165138,111.3386075949367,140.30263157894737
206,85,128.74561403508773,155.82758620689654
207,108.74047954866009,173.62105263157895,201.10852713178295
208,105.74329501915709,193.54121863799284,159.3763440860215
209,85.65705128205128,164.3731884057971,160.7530864197531
210,129.74725274725276,256.0180995475113,181.40298507462686
211,59.57972350230415,189.28064516129032,162.64285714285714
212,106.29916123019571,200.77777777777777,227.42857142857142
213,194.37563451776649,155.17437722419928,326.1085271317829
214,158.07001795332135,149.29515418502203,153.46226415094338
215,202.02235772357724,214.09302325581396,198.01612903225808
216,286.16041666666666,171.71296296296296,162.2127659574468
217,247.57442748091603,178.09714285714287,86.7032967032967
218,107.24404761904762,153.55825242718447,140.8125
219,162.29880478087648,179.87383177570092,127.5
220,187.6204506065858,186.8819188191882,169.85915492957747
221,202.7709923664122,145.54377880184333,221.97222222222223
222,173.1731843575419,181.36595744680852,102.34920634920636
223,216.42446043165467,199.96774193548387,161.89655172413794
224,130.34341252699784,426.26732673267327,152.23846153846154
225,147.1056338028169,172.16062176165804,123.86363636363636
226,183.9969512195122,224.16666666666666,175.0204081632653
227,190.52857142857144,173.5309090909091,151.6904761904762
228,144.2975047984645,201.0420168067227,261.74074074074076
229,213.23529411764707,178.03225806451613,144.28070175438597
230,180.51807228915663,184.148,159.7663551401869
231,255.43645083932853,137.52586206896552,87.91891891891892
232,118.4370179948586,188.10638297872342,137.30645161290323
233,198.5276292335116,177.58267716535434,131.21904761904761
234,154.63950276243094,169.54032258064515,123.08421052631579
235,154.70504527813713,157.1492537313433,133.25405405405405
236,147.60875512995895,142.37888198757764,114.39855072463769
237,132.33471074380165,164.70472440944883,105.53191489361703
238,202.7151424287856,155.8305785123967,116.09708737864078
239,109.99244712990937,133.74561403508773,116.68503937007874
240,211.68926553672316,226.30484988452656,211.66666666666666
241,147.7882882882883,154.39583333333334,190.60493827160494
242,178.05984555984557,149.58498023715416,132.5
243,138.16592592592593,136.57664233576642,174.13125
244,125.5,140.69454545454545,107.51692307692308
245,144.02768166089965,152.0695652173913,137.26356589147287
246,94.40694006309148,157.60579710144927,123.11627906976744
247,139.77877237851663,134.06715063520872,142.46808510638297
248,134.90707350901525,139.6315789473684,129.52121212121213
249,93.64774624373956,119.36301369863014,145.8053097345133
250,111.56305732484077,133.77540106951872,126.83076923076923
251,273.9616858237548,134.77606177606177,129.26829268292684
252,219.16551724137932,180.02666666666667,91.36
253,110.82152588555859,174.66216216216216,114.12
254,136.59836734693877,148.879012345679,180.76190476190476
255,122.16192560175055,131.1757425742574,134.02857142857144
256,108.3821138211382,153.56403269754767,114.07482993197279
257,104.58772874058127,146.43373493975903,110.19587628865979
258,129.51277372262774,129.03225806451613,86.31162790697674
259,150.1781206171108,157.6482939632546,105.0561797752809
260,122.7472,129.0078947368421,142.05263157894737
261,116.99544419134396,118.01369863013699,154.57291666666666
262,103.3435960591133,144.24352331606218,144.27433628318585
263,181.48706896551724,128.99127906976744,158.4578313253012
264,106.66709844559585,145.5625,156.83333333333334
265,106.61141804788214,143.07888040712467,128.61290322580646
266,106.63194444444444,117.62299854439593,113.38345864661655
267,84.11470985155195,118.36946564885496,110.02352941176471
268,136.2561403508772,116.67828418230563,147.43529411764706
269,120.27437185929648,117.52542372881356,155.55434782608697
270,120.42883895131087,126.75102040816327,128.05747126436782
271,140.32393084622385,132.16150442477877,142.18367346938774
272,84.37869822485207,135.0840579710145,125.015625
273,88.96252129471891,115.39285714285714,88.01408450704226
274,85.73314829500397,105.4981343283582,94.90228013029316
275,88.45806451612903,116.96153846153847,83.12162162162163
276,149.20606060606062,188.1386554621849,181.825
277,181.32059800664453,119.31972789115646,165.32258064516128
278,132.9381611065907,122.26813880126183,155.51612903225808
279,111.17460317460318,123.67407407407407,60.1578947368421
280,107.10089686098655,105.5576923076923,187.22222222222223
281,108.96686159844054,179.736,850.0208333333334
282,185.61695447409733,147.8149779735683,155.04347826086956
283,166.7718253968254,149.25572519083968,159.32926829268294
284,103.90464547677261,140.94871794871796,138.58490566037736
285,247.22073578595317,109.60176991150442,106.36585365853658
286,107.19210977701543,133.27477477477478,139.38888888888889
287,99.68786808009423,144.59235668789808,141.15686274509804
288,36.93462532299742,91.72093023255815,95.92063492063492
289,111.3143483023001,138.6046511627907,109.88461538461539
290,160.00945179584122,185.7156862745098,272.96078431372547
291,127.3238341968912,140.06640625,196.390243902439
292,124.8249027237354,137.56807511737088,78.63265306122449
293,107.02915951972555,113.56502242152466,85.47826086956522
294,126.08041237113402,206.64383561643837,0
295,85.17051509769094,157.64878048780488,137.44736842105263
296,118.78175895765472,185.67464114832535,148.54761904761904
297,129.44810126582277,143.47107438016528,172.36666666666667
298,142.15059221658206,196.97354497354496,170.5185185185185
299,119.8063829787234,152.41142857142856,0
300,102.16488222698072,155.2013422818792,179.9047619047619
301,99.07619047619048,144.95035460992906,0
302,74.48118811881189,126.23270440251572,0
303,145.7025920873124,132.74814814814815,243.05769230769232
304,224.1079734219269,171.83406113537117,154.86666666666667
305,90.23979591836735,150.62359550561797,0
306,122.70967741935483,154.9014778325123,174.64102564102564
307,124.08121827411168,119.21212121212122,0
308,123.41362530413625,159.61676646706587,0
309,88.56623376623376,197.90510948905109,0
310,129.358934169279,120.14423076923077,89.90163934426229
311,179.41620626151013,131.72254335260115,390.231884057971
312,128.54301075268816,97.25980392156863,59.86363636363637
313,115.68253968253968,168.00515463917526,0
314,146.2420814479638,170.4578313253012,0
315,124.6866485013624,133.21917808219177,0
316,107.40588235294118,235.33132530120483,0
317,153.40700808625337,110.28859060402685,104.3265306122449
318,107.78082191780823,106.49032258064516,129.94
319,148.04868154158214,153.22388059701493,189.70833333333334
320,146.59130434782608,140.08620689655172,93.77777777777777
321,121.65110565110565,202.6013071895425,0
322,95.18478260869566,139.17910447761193,0
323,79.12946428571429,133.3021582733813,71.6938775510204
324,77.28415300546447,148.75,174.29032258064515
325,151.32222222222222,154.0507614213198,100.81967213114754
326,122.25469728601253,214.8418079096045,139.5090909090909
327,117.98181818181818,229.03676470588235,106.45
328,108.11013986013987,120.70322580645161,156.10256410256412
329,119.8781163434903,156.00694444444446,97.18181818181819
330,247.9827089337176,149.79861111111111,113.1875
331,111.53045685279187,134.68,77.08823529411765
332,132.67714884696016,165.8148148148148,100.91025641025641
333,158.62409638554217,214.25531914893617,100.04615384615384
334,224.7877813504823,125.44615384615385,261.1621621621622
335,393.9533333333333,111.03738317757009,0
336,137.9072463768116,84.88990825688073,98.44262295081967
337,109.64649681528662,89.85714285714286,152.0952380952381
338,139,110.26984126984127,101.06944444444444
339,160.31234256926953,127.44055944055944,110.66666666666667
340,163.47769028871392,123.26315789473684,83.72727272727273
341,125.45308310991958,147.35211267605635,95.23684210526316
342,54.9434628975265,62.389830508474574,0
343,75.75086505190312,92.384,88.5945945945946
344,75.48056537102474,73.47619047619048,113.88888888888889
345,92.43387470997679,265.8175182481752,179.09259259259258
346,119.87899543378995,81.25974025974025,99.05633802816901
347,121.84835164835165,289.96153846153845,124.36585365853658
348,184.47107438016528,139.54761904761904,184.1860465116279
349,187.04696132596686,72.30666666666667,96.06521739130434
350,64.66334164588528,61.584,139.46938775510205
351,152.36391437308868,66.21698113207547,78.30434782608695
352,127.42424242424242,128.54054054054055,165.13333333333333
353,103.19878296146045,120.29824561403508,168.97014925373134
354,112.99778761061947,130.2054054054054,184.22058823529412
355,93.31827956989247,131.97687861271677,153.71428571428572
356,49.33103448275862,76.7515923566879,83.92857142857143
357,272.0213675213675,68.03191489361703,0
358,76.69348659003832,879.709090909091,74.72972972972973
359,187.08314087759814,107.29,325.63492063492066
360,102.16806722689076,106.7182320441989,83.7741935483871
361,94.56164383561644,63.53287197231834,114.97101449275362
362,93.30268199233717,92.36363636363636,96.48936170212765
363,55.56586826347306,61.594339622641506,68.97777777777777
364,93.85303514376997,82.24175824175825,46.02564102564103

#  
# Data de início: 20221120
# Data de término: 20221231
Coorte,Usuários
0000,1
0001,0.028636750976089576
0002,0.017327476077362913
0003,0.01496359333169514
0004,0.013469102112549558
0005,0.012658628028320608
0006,0.012754907751092488
0007,0.010825002263291991
0008,0.007565861796924509
0009,0.006855978467830358
0010,0.006473733598318122
0011,0.006094362750381167
0012,0.006081429653292407
0013,0.006127413998496887
0014,0.006294107249863125
0015,0.006023949221786808
0016,0.0053801683889240955
0017,0.005153120684476978
0018,0.00497636835759726
0019,0.004893021731914141
0020,0.005199105029681458
0021,0.005121506447148899
0022,0.005091329220608459
0023,0.004796742009142263
0024,0.004780934890478223
0025,0.004637233811714225
0026,0.004604182563598505
0027,0.004737824566849023
0028,0.004699025275582744
0029,0.004456170452471587
0030,0.004346957632610948
0031,0.003940283579708833
0032,0.004095480744773951
0033,0.004132843025252591
0034,0.004122783949739111
0035,0.00422768573723683
0036,0.003931661514982993
0037,0.0037692792959796747
0038,0.003757783209678555
0039,0.0037003027781729557
0040,0.0037175469076246356
0041,0.003851188910875154

#  
# Data de início: 20221120
# Data de término: 20221231
Coorte,Tempo médio de engajamento
0000,41.2363636072783
0001,130.278900509177
0002,137.5322110119389
0003,149.10149146442123
0004,136.7949365179903
0005,137.07715345469668
0006,140.1665964250929
0007,142.7379823436194
0008,136.5765705159932
0009,129.80791331229787
0010,112.68901458094045
0011,122.41804354558889
0012,128.27011643434776
0013,121.49845302203849
0014,129.99782110826249
0015,115.65271145751757
0016,104.72276993186159
0017,135.53647263792465
0018,131.29211714378556
0019,120.35389712565194
0020,114.79653296753838
0021,129.565895358529
0022,118.96667413583249
0023,107.79462842195963
0024,107.4160883534016
0025,89.82579594533865
0026,111.42080269347537
0027,118.30675145809597
0028,131.1784755502091
0029,109.33394809880072
0030,114.50648986386044
0031,100.17841518005666
0032,121.41531851974109
0033,91.83468723003361
0034,95.5633942702356
0035,131.95106351873534
0036,101.2553850655602
0037,90.02738312394017
0038,98.944594430954
0039,85.45118904509734
0040,102.83202510943818
0041,103.86357466446604

#  
# Data de início: 20220903
# Data de término: 20221231
Coorte,LTV
0000,0
0001,0
0002,0
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
0024,0
0025,0
0026,0
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
0042,0
0043,0
0044,0
0045,0
0046,0
0047,0
0048,0
0049,0
0050,0
0051,0
0052,0
0053,0
0054,0
0055,0
0056,0
0057,0
0058,0
0059,0
0060,0
0061,0
0062,0
0063,0
0064,0
0065,0
0066,0
0067,0
0068,0
0069,0
0070,0
0071,0
0072,0
0073,0
0074,0
0075,0
0076,0
0077,0
0078,0
0079,0
0080,0
0081,0
0082,0
0083,0
0084,0
0085,0
0086,0
0087,0
0088,0
0089,0
0090,0
0091,0
0092,0
0093,0
0094,0
0095,0
0096,0
0097,0
0098,0
0099,0
0100,0
0101,0
0102,0
0103,0
0104,0
0105,0
0106,0
0107,0
0108,0
0109,0
0110,0
0111,0
0112,0
0113,0
0114,0
0115,0
0116,0
0117,0
0118,0
0119,0
