# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230101
# Data de término: 20230220
Nº dia,Tempo médio de engajamento
Secretaria de Tributação de Natal reenvia carnês do IPTU 2023 como medida de precaução - 25/01/2023 - Notícia - Tribuna do Norte,811
ABC leva apresentação do elenco de 2023 para mercado público nesta quarta (4) - 04/01/2023 - Notícia - Tribuna do Norte,810
Blocos e orquestras agitam Vila de Ponta Negra no Carnaval - 19/02/2023 - Notícia - Tribuna do Norte,808
"Piso para aposentados do INSS será de R$ 1.302, sem adicional - 13/01/2023 - Notícia - Tribuna do Norte",808
Mega-Sena acumula e prêmio pode chegar a R$ 10 milhões na terça (14) - 12/02/2023 - Notícia - Tribuna do Norte,806
"Pacote econômico anunciado por Haddad é uma 'decepção', afirmam especialistas - 13/01/2023 - Notícia - Tribuna do Norte",804
Uma tarde do agrado na Casa de Verão da Família Santa Rosa - Território Livre,804
"“O RN é um Estado muito promissor, com inúmeras riquezas naturais”, afirma diretor comercial da Ster Bom - 27/01/2023 - Notícia - Tribuna do Norte",804
Funpec defende contratação de agência investigada em operação - 24/01/2023 - Notícia - Tribuna do Norte,803
Novos radares serão colocados em três avenidas de Natal; confira quais são - 11/01/2023 - Notícia - Tribuna do Norte,802
"Nos dois primeiros dias de Carnaval, PRF prendeu sete pessoas e recuperou três veículos no RN - 20/02/2023 - Notícia - Tribuna do Norte",800
Pacheco vence e Rogério se fortalece para liderar oposição - 01/02/2023 - Notícia - Tribuna do Norte,799
STTU disponibiliza cadastro de motoristas de aplicativos para trânsito na avenida Felizardo Moura - 01/02/2023 - Notícia - Tribuna do Norte,799
Grupo de Pacheco fica com todos os cargos altos no Senado e isola Marinho - 02/02/2023 - Notícia - Tribuna do Norte,796
Novo Minha Casa Minha Vida prevê aluguel de moradias populares - 14/02/2023 - Notícia - Tribuna do Norte,796
Copa do Nordeste: jogo entre ABC e Fortaleza terá torcida única no Frasqueirão - 26/01/2023 - Notícia - Tribuna do Norte,794
Justiça manda governo do DF divulgar lista de manifestantes soltos após audiência de custódia - 16/01/2023 - Notícia - Tribuna do Norte,794
"Após ação do Cremern, TRF proíbe exercício ilegal da medicina por optometristas - 16/02/2023 - Notícia - Tribuna do Norte",792
Coluna: e-turismo - Tribuna do Norte,792
RN: Pancadas de chuva devem continuar em todas regiões até domingo - 18/01/2023 - Notícia - Tribuna do Norte,791
Trabalho remoto expande mercado no exterior para profissional brasileiro - 23/01/2023 - Notícia - Tribuna do Norte,791
Gente que acontece - 26/01/2023 - Notícia - Tribuna do Norte,788
