# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20220101
# Data de término: 20221231
Título da página e nome da tela,Visualizações,Usuários,Visualizações por usuário,Tempo médio de engajamento,Contagem de eventos,Conversões,Receita total
'Um Presente de Natal' volta a ser representado na Pinacoteca do Estado - 12/12/2022 - Notícia - Tribuna do Norte,692,501,1.3812375249500999,32.68662674650699,3812,0,0
Boletim da Balneabilidade aponta todas as praias próprias para banho no RN - 17/10/2022 - Notícia - Tribuna do Norte,692,541,1.2791127541589649,37.323475046210724,2842,0,0
Itep passa a emitir RG de Urgência nesta sexta para casos específicos - 31/08/2022 - Notícia - Tribuna do Norte,692,552,1.2536231884057971,65.84239130434783,2194,0,0
América quer iniciar série vitoriosa - 29/04/2022 - Notícia - Tribuna do Norte,691,594,1.1632996632996633,113.44781144781145,1475,0,0
Brigatti tenta recuperar o América - 06/05/2022 - Notícia - Tribuna do Norte,691,580,1.1913793103448276,104.63103448275862,1531,0,0
Justiça determina que Governo do RN repasse R$ 60 milhões aos municípios; entenda - 24/11/2022 - Notícia - Tribuna do Norte,691,550,1.2563636363636363,49.910909090909094,4202,0,0
Lei sobre contratação temporária tem nova apreciação no Pleno do TJRN - 05/12/2022 - Notícia - Tribuna do Norte,691,604,1.1440397350993377,60.163907284768214,3794,0,0
Alecrim bate o Visão Celeste e mantém os 100% - 17/10/2022 - Notícia - Tribuna do Norte,690,583,1.183533447684391,80.33104631217839,2815,0,0
Comércio de artigos usados segue em alta e amplia mercado no RN - 26/08/2022 - Notícia - Tribuna do Norte,690,527,1.3092979127134725,72.42125237191651,1797,0,0
Inmet emite alerta de chuvas para o RN e mais três estados - 26/05/2022 - Notícia - Tribuna do Norte,690,602,1.1461794019933556,69.88870431893687,1650,0,0
Ivete Sangalo comemora 50 anos com show histórico em terra natal - 05/05/2022 - Notícia - Tribuna do Norte,690,609,1.1330049261083743,50.141215106732346,1703,0,0
América faz mistério sobre opção tática contra Moto Club - 09/08/2022 - Notícia - Tribuna do Norte,689,562,1.2259786476868328,115.95729537366547,1611,0,0
Covid: RN registra maior número de casos diários desde fevereiro - 21/06/2022 - Notícia - Tribuna do Norte,689,584,1.1797945205479452,98.22431506849315,1652,0,0
Câmara publica decreto legislativo para título de Cidadão Natalense a Erick Jacquin - 28/09/2022 - Notícia - Tribuna do Norte,689,586,1.1757679180887373,47.05290102389078,3034,0,0
Fatima homologa candidatura à reeleição dizendo que fez o dever de casa - 23/07/2022 - Notícia - Tribuna do Norte,689,603,1.142620232172471,40.13598673300166,1695,0,0
Governo flexibiliza passaporte e especialistas divergem sobre medida - 26/05/2022 - Notícia - Tribuna do Norte,689,584,1.1797945205479452,77.70205479452055,1618,0,0
Governo nomeia 360 policiais civis aprovados em concurso no RN - 17/10/2022 - Notícia - Tribuna do Norte,689,563,1.2238010657193605,36.84191829484902,3422,0,0
Padre Fábio de Melo - 11/08/2022 - Notícia - Tribuna do Norte,689,620,1.1112903225806452,54.17258064516129,2629,0,0
Procon fiscalizará venda de iPhones em todo o Estado - 08/09/2022 - Notícia - Tribuna do Norte,689,589,1.169779286926995,63.16129032258065,2739,0,0
Sete candidatos a presidente estão em busca de vices - 23/07/2022 - Notícia - Tribuna do Norte,689,570,1.2087719298245614,120.88421052631578,1831,0,0
Sete cidades concentram mais da metade da população do RN - 27/08/2020 - Notícia - Tribuna do Norte,689,583,1.1818181818181819,39.35334476843911,2774,0,0
"Após anunciar saída da TV Globo, Galvão Bueno assina com Play9 - 25/04/2022 - Notícia - Tribuna do Norte",688,625,1.1008,80.5344,1414,0,0
"Com novas subvariantes da Ômicron, casos de covid-19 crescem ao redor do mundo - 09/11/2022 - Notícia - Tribuna do Norte",688,577,1.192374350086655,80.28249566724436,3344,0,0
"Polícia Civil ganha 333 agentes, mas o déficit permanece - 07/11/2022 - Notícia - Tribuna do Norte",688,605,1.1371900826446282,76.73223140495868,3063,0,0
Polícias Civil e Penal prendem três suspeitos por organização criminosa em Presídio Estadual Rogério Coutinho Madruga - 30/06/2022 - Notícia - Tribuna do Norte,688,530,1.2981132075471697,63.847169811320754,1789,0,0
RN não tem rodovias bloqueadas nesta quinta-feira - 03/11/2022 - Notícia - Tribuna do Norte,688,564,1.2198581560283688,51.7854609929078,2828,0,0
Rogério Marinho participa de encontro de Bolsonaro com senadores - 06/10/2022 - Notícia - Tribuna do Norte,688,588,1.1700680272108843,88.17687074829932,3011,0,0
Velma se apaixona por mulher em novo filme de 'Scooby-Doo' - 06/10/2022 - Notícia - Tribuna do Norte,688,580,1.186206896551724,36.10344827586207,2818,0,0
Audiência Pública discute acesso da população a armas de fogo no RN - 07/06/2022 - Notícia - Tribuna do Norte,687,612,1.1225490196078431,96.31209150326798,1623,0,0
Garagem de casa em área de risco desaba na Zona Oeste de Natal - 05/07/2022 - Notícia - Tribuna do Norte,687,600,1.145,53.888333333333335,1584,0,0
"Morre a ex-modelo, escritora e jornalista Danuza Leão aos 88 anos - 23/06/2022 - Notícia - Tribuna do Norte",687,625,1.0992,70.0096,1697,0,0
Nova lei permite que professores do RN paguem meia entrada em eventos culturais e esportivos - 23/08/2018 - Notícia - Tribuna do Norte,687,512,1.341796875,54.876953125,2680,0,0
"O agito luxo-chic do ""MB30"" de Matheus Bulhões - Território Livre",687,230,2.9869565217391303,193.22608695652173,1127,0,0
Prefeitura espera retomar obras de macrodrenagem - 21/10/2022 - Notícia - Tribuna do Norte,687,616,1.1152597402597402,76.20941558441558,2827,0,0
MPF defende medidas de segurança no acesso de advogados a unidades prisionais no RN sem limitação de tempo - 04/07/2022 - Notícia - Tribuna do Norte,686,612,1.1209150326797386,77.44771241830065,1704,0,0
O bruxo da Jovem Guarda - 04/06/2022 - Notícia - Tribuna do Norte,686,608,1.1282894736842106,121.72697368421052,1801,0,0
Debinha festeja 40 anos de samba no Memorial Câmara Cascudo - 01/09/2022 - Notícia - Tribuna do Norte,685,568,1.2059859154929577,59.62323943661972,2306,0,0
"Em Alagoas, pai de Governador acusa filho candidato à reeleição de corrupção - Território Livre",685,315,2.1746031746031744,67.66349206349206,1136,0,0
"Em Natal, 21% dos usuários de transporte por aplicativo usam plataforma para trabalho - 19/05/2022 - Notícia - Tribuna do Norte",685,624,1.0977564102564104,16.96955128205128,1891,0,0
Fábio Faria: 'Em agosto o 5G vai estar funcionando em Natal nas operadoras' - 17/06/2022 - Notícia - Tribuna do Norte,685,585,1.170940170940171,43.986324786324786,1683,0,0
"Ministro Barroso estaria arrependido com sua reação : ""Perdeu, Mané""! - Território Livre",685,321,2.133956386292835,39.17133956386293,1381,0,0
"Morre, aos 73 anos, a atriz e cantora Olivia Newton-John - 08/08/2022 - Notícia - Tribuna do Norte",685,603,1.1359867330016584,72.08955223880596,1614,0,0
O new love do Senador Styvenson Valentim - Território Livre - Tribuna do Norte,685,502,1.3645418326693226,14.906374501992032,1710,0,0
Pesquisa TN/Difusora/Consult: Os mais lembrados para deputado federal - Blog do Heitor Gregório,685,509,1.3457760314341847,51.6385068762279,1937,0,0
Vinícius Jr. passa a ser o maior garoto-propaganda - 27/10/2022 - Notícia - Tribuna do Norte,685,603,1.1359867330016584,62.93532338308458,4024,0,0
"DF: Damares contraria Bolsonaro, fecha chapa com Ibaneis e afasta Arruda e Flávia - 14/07/2022 - Notícia - Tribuna do Norte",684,605,1.1305785123966943,91.59173553719009,1938,0,0
Rio Grande do Norte retoma voo direto de Buenos Aires - 30/06/2022 - Notícia - Tribuna do Norte,684,612,1.1176470588235294,34.0359477124183,1836,0,0
CBF premia com R$ 150 mil times que passarem de fase - 05/07/2022 - Notícia - Tribuna do Norte,683,625,1.0928,83.2896,1665,0,0
Caixa paga hoje a primeira parcela de julho do Auxílio Brasil - 18/07/2022 - Notícia - Tribuna do Norte,683,649,1.0523882896764252,37.80585516178736,1878,0,0
Grupo Reviver divulga calendário de mamografias e chama atenção para venda de camisetas do Outubro Rosa - 04/10/2022 - Notícia - Tribuna do Norte,683,506,1.349802371541502,56.65612648221344,3262,0,0
Rafa Kalimann e José Loreto assumem relacionamento - 08/08/2022 - Notícia - Tribuna do Norte,683,619,1.1033925686591277,55.36672051696284,1552,0,0
Sgt Pepper’s 55 anos - 31/05/2022 - Notícia - Tribuna do Norte,683,595,1.1478991596638655,104.28403361344537,1934,0,0
América vai recorrer de punição por vandalismo da torcida organizada - 21/07/2022 - Notícia - Tribuna do Norte,682,603,1.1310116086235489,130.00829187396351,1488,0,0
Brigatti chega hoje ao América - 02/05/2022 - Notícia - Tribuna do Norte,682,594,1.1481481481481481,108.43265993265993,1452,0,0
Detran inicia emissão de modelo mais seguro de CNH na próxima quarta-feira - 30/05/2022 - Notícia - Tribuna do Norte,682,608,1.1217105263157894,82.41282894736842,1874,0,0
Policiais penais responderão processo disciplinar por conduta suspeita com presos transexuais - 08/11/2022 - Notícia - Tribuna do Norte,682,519,1.3140655105973025,63.27938342967245,3597,0,0
Prefeito Álvaro Dias afirma que apoia a reeleição de Bolsonaro - 10/08/2022 - Notícia - Tribuna do Norte,682,595,1.146218487394958,82.92436974789916,2021,0,0
SINE-RN oferece 96 vagas de empregos nesta terça-feira; confira vagas - 27/12/2022 - Notícia - Tribuna do Norte,682,545,1.2513761467889908,20.590825688073394,2574,0,0
Agripino vai conduzir acordo do União Brasil na majoritária - 21/07/2022 - Notícia - Tribuna do Norte,681,601,1.1331114808652247,121.77870216306157,1650,0,0
Alzheimer: Sinais podem ser detectados com antecedência - 15/10/2022 - Notícia - Tribuna do Norte,681,572,1.1905594405594406,187.76048951048952,3267,0,0
Deputado Ezequiel convoca eleitores a pedirem mais votos para Fátima - 23/07/2022 - Notícia - Tribuna do Norte,681,582,1.1701030927835052,58.876288659793815,1712,0,0
"Petrobras anuncia aumento de R$ 0,40 no preço do litro de diesel - 09/05/2022 - Notícia - Tribuna do Norte",681,608,1.1200657894736843,37.8421052631579,1712,0,0
"“Oferta de pós-larvas importadas darão novo fôlego à carcinicultura”, diz presidente da ABCC - 15/10/2022 - Notícia - Tribuna do Norte",681,552,1.233695652173913,86.58695652173913,2761,0,0
Biblioteca Câmara Cascudo terá acervo integral disponível até o fim do ano - 05/05/2022 - Notícia - Tribuna do Norte,680,538,1.2639405204460967,84.06877323420075,1988,0,0
"Covid-19 aumenta em 12 estados, diz Fiocruz - 18/11/2022 - Notícia - Tribuna do Norte",680,554,1.227436823104693,47.187725631768956,4320,0,0
Delegação do Brasil desembarca no Rio após eliminação na Copa do Mundo - 11/12/2022 - Notícia - Tribuna do Norte,680,574,1.1846689895470384,39.5191637630662,4236,0,0
Juíza deixa caso da criança de onze anos impedida de fazer aborto - 22/06/2022 - Notícia - Tribuna do Norte,680,614,1.1074918566775245,126.35667752442997,1963,0,0
Polícia Civil deflagra operação para combater organização criminosa que atua em Caicó - 18/11/2022 - Notícia - Tribuna do Norte,680,521,1.3051823416506718,41.23992322456814,4238,0,0
Rafael Motta aponta tentativa de impedir candidatura ao Senado - 13/07/2022 - Notícia - Tribuna do Norte,680,630,1.0793650793650793,86.05873015873016,1511,0,0
América renova com o capitão do time e mais três jogadores para 2023 - 29/09/2022 - Notícia - Tribuna do Norte,679,576,1.1788194444444444,61.036458333333336,3004,0,0
Jair Bolsonaro aponta riscos para abastecimento do diesel - 30/05/2022 - Notícia - Tribuna do Norte,679,601,1.1297836938435941,107.06322795341099,1560,0,0
Usina projeta aumentar venda direta de etanol em cinco vezes no RN - 01/08/2022 - Notícia - Tribuna do Norte,679,508,1.3366141732283465,88.01181102362204,1860,0,0
Alteração no ICMS pode tirar R$ 250 milhões da educação - 03/06/2022 - Notícia - Tribuna do Norte,678,602,1.1262458471760797,82.6328903654485,1701,0,0
Bandidos invadem apartamento de Carlinhos Maia e levam R$ 5 milhões em objetos - 30/05/2022 - Notícia - Tribuna do Norte,678,586,1.1569965870307166,59.31399317406143,1553,0,0
"Brigatti chega no América, conversa e treina com elenco para jogo diante do Retrô - 04/05/2022 - Notícia - Tribuna do Norte",678,577,1.175043327556326,95.50779896013864,1588,0,0
"Neymar é comunicado pelo PSG de que não está mais nos planos do clube, diz jornal - 28/06/2022 - Notícia - Tribuna do Norte",678,632,1.0727848101265822,91.75949367088607,1611,0,0
O caminhar que ameniza sequelas da Covid-19 - 01/10/2022 - Notícia - Tribuna do Norte,678,537,1.2625698324022345,77.02793296089385,2670,0,0
O sambista de Muriú - 11/11/2022 - Notícia - Tribuna do Norte,678,538,1.2602230483271375,121.8364312267658,3991,0,0
Barroso e Pacheco discutem saída para piso da enfermagem - 07/09/2022 - Notícia - Tribuna do Norte,677,575,1.1773913043478261,112.79826086956521,2317,0,0
"Canal adulto ""SexPrivé Club"" exibe novo cenário e passa a contar com a participação de uma terapeuta tântrica - Território Livre",677,322,2.1024844720496896,21.888198757763973,1574,0,0
Cultivando estrelas: técnico potiguar se destaca no cenário do tênis nacional - 30/07/2022 - Notícia - Tribuna do Norte,677,538,1.258364312267658,77.7639405204461,1627,0,0
Entenda o que é a varíola dos macacos - 29/05/2022 - Notícia - Tribuna do Norte,677,603,1.1227197346600333,161.5870646766169,1503,0,0
Governo do RN e Defensoria Pública firmam acordo para oferecer exames de DNA gratuitos em investigação de paternidade - 03/11/2022 - Notícia - Tribuna do Norte,677,516,1.312015503875969,39.26550387596899,2695,0,0
Justiça mantém o estádio Juvenal Lamartine com governo - 15/12/2022 - Notícia - Tribuna do Norte,677,605,1.1190082644628099,37.707438016528926,3842,0,0
Menina do Jô - 05/08/2022 - Notícia - Tribuna do Norte,677,498,1.359437751004016,115.70080321285141,1780,0,0
Senado aprova projeto para custeio do piso da enfermagem - 05/10/2022 - Notícia - Tribuna do Norte,677,535,1.2654205607476636,89.3981308411215,2708,0,0
Sinal Verde: Álvaro Dias recebe Fábio Dantas e Agripino - Blog do Heitor Gregório,677,442,1.5316742081447965,29.67873303167421,1811,0,0
As leis de Sólon - 18/06/2016 - Notícia - Tribuna do Norte,676,549,1.2313296903460837,78.36247723132969,3118,0,0
"Ayrton Senna é liberada, mas corre risco de novos alagamentos - 14/07/2022 - Notícia - Tribuna do Norte",676,624,1.0833333333333333,95.27403846153847,1479,0,0
Basquete: Seleção do RN busca apoio para disputar o Brasileiro - 20/08/2022 - Notícia - Tribuna do Norte,676,536,1.2611940298507462,64.94029850746269,1677,0,0
Governadora Fátima Bezera vota em faculdade da Zona Sul de Natal - 30/10/2022 - Notícia - Tribuna do Norte,676,498,1.357429718875502,34.506024096385545,3030,0,0
Lei que acaba com limitação dos planos de saúde está sancionada - 22/09/2022 - Notícia - Tribuna do Norte,676,567,1.1922398589065255,71.79717813051147,3244,0,0
Polícia Civil realiza operação contra tráfico de drogas na Grande Natal - 28/04/2022 - Notícia - Tribuna do Norte,676,574,1.1777003484320558,48.02961672473867,1478,0,0
Prefeitura vai avaliar transporte público gratuito no 2º turno das eleições em Natal - 19/10/2022 - Notícia - Tribuna do Norte,676,524,1.2900763358778626,43.038167938931295,2658,0,0
RN é o segundo estado do Brasil e o primeiro do Nordeste com maior diminuição no índice de assassinatos - 25/08/2022 - Notícia - Tribuna do Norte,676,568,1.1901408450704225,40.484154929577464,2660,0,0
"Acusada de aplicar golpe na própria mãe é atriz, modelo e 'engajada' - 12/08/2022 - Notícia - Tribuna do Norte",675,609,1.1083743842364533,105.72249589490968,1636,0,0
Como prevenir o risco de morrer durante ou após a atividade física? - 19/08/2022 - Notícia - Tribuna do Norte,675,617,1.0940032414910859,89.19124797406808,1782,0,0
Maria Alice lidera lista de nomes registrados no RN em 2022; veja top 10 - 21/12/2022 - Notícia - Tribuna do Norte,675,591,1.1421319796954315,26.874788494077833,3015,0,0
"No Brasil, expectativa de vida aumenta e idosos buscam bem-estar - 15/01/2022 - Notícia - Tribuna do Norte",675,519,1.300578034682081,92.01926782273603,3049,0,0
Novas aventuras de Ojuara e Chico Doido - 11/11/2015 - Notícia - Tribuna do Norte,675,565,1.1946902654867257,28.575221238938052,2587,0,0
"Para Bruno Pianissola, segurança é o diferencial do América na final - 13/09/2022 - Notícia - Tribuna do Norte",675,560,1.2053571428571428,72.35535714285714,2624,0,0
Plataforma de apostas é acusada de operar pirâmide financeira - 25/08/2022 - Notícia - Tribuna do Norte,675,539,1.2523191094619666,50.61966604823748,3276,0,0
Cem anos do movimento modernista - 14/02/2022 - Notícia - Tribuna do Norte,674,365,1.8465753424657534,136.76986301369863,2104,0,0
Esposo de juíza do RN morta no Norte do país evita falar sobre o caso - 17/05/2022 - Notícia - Tribuna do Norte,674,596,1.1308724832214765,65.5738255033557,1914,0,0
Fila de cirurgias eletivas no Estado tem 18 mil pessoas - 01/06/2022 - Notícia - Tribuna do Norte,674,513,1.3138401559454191,75.77777777777777,2345,0,0
PT prepara encontro para decidir alianças no Estado - 19/05/2022 - Notícia - Tribuna do Norte,674,612,1.1013071895424837,115.88398692810458,1552,0,0
"Putin alerta para catástrofe, se Otan interferir diretamente na Ucrânia - 15/10/2022 - Notícia - Tribuna do Norte",674,575,1.1721739130434783,135.1495652173913,2782,0,0
"RN abre 3.606 empregos formais em junho, o melhor saldo do ano - 28/07/2022 - Notícia - Tribuna do Norte",674,601,1.1214642262895174,37.833610648918466,1625,0,0
Regulação de leitos de UTI covid-19 cresce 70% no RN - 28/11/2022 - Notícia - Tribuna do Norte,674,555,1.2144144144144144,99.63783783783784,4532,0,0
América quer trazer pontos de Crato para se firmar entre líderes - 23/04/2022 - Notícia - Tribuna do Norte,673,570,1.1807017543859648,82.45087719298246,1544,0,0
Raphinha faz golaço e Barcelona vence Real Madrid na estreia de Lewandowski - 24/07/2022 - Notícia - Tribuna do Norte,673,615,1.0943089430894308,61.53495934959349,1621,0,0
Trecho da Avenida Hermes da Fonseca seguirá parcialmente interditado nesta sexta-feira (26) - 25/08/2022 - Notícia - Tribuna do Norte,673,598,1.125418060200669,55.27759197324415,1438,0,0
"'Quem me cobra quer eleger Lula', diz Bolsonaro sobre imóveis com dinheiro vivo - 06/09/2022 - Notícia - Tribuna do Norte",672,609,1.103448275862069,87.45648604269294,2447,0,0
"Ah, o cheiro de ditadura! - 21/10/2022 - Notícia - Tribuna do Norte",672,531,1.265536723163842,132.85499058380415,3133,0,0
Marchiori assina por mais dois anos com o Alvinegro - 17/10/2022 - Notícia - Tribuna do Norte,672,563,1.1936056838365896,151.797513321492,2697,0,0
"No RN, 22 urnas eletrônicas tiveram intercorrências neste domingo - 02/10/2022 - Notícia - Tribuna do Norte",672,547,1.2285191956124315,35.02193784277879,2750,0,0
Ronaldo 'Fenômeno' fecha parceria com fintech local - 09/12/2022 - Notícia - Tribuna do Norte,672,610,1.1016393442622952,36.72786885245902,4263,0,0
Bolsonaro aciona PGR contra Moraes após Toffoli rejeitar ação - 18/05/2022 - Notícia - Tribuna do Norte,671,593,1.1315345699831365,44.403035413153454,1540,0,0
Gilmar Mendes autoriza pagamento de Bolsa Família fora do teto de gastos - 19/12/2022 - Notícia - Tribuna do Norte,671,554,1.211191335740072,38.954873646209386,3158,0,0
Governo do RN anuncia calendário de conclusão no pagamento do 13º salário - 20/12/2022 - Notícia - Tribuna do Norte,671,567,1.18342151675485,40.67901234567901,2767,0,0
O “Imperador” abre o jogo - 23/07/2022 - Notícia - Tribuna do Norte,671,614,1.0928338762214984,205.49674267100977,1606,0,0
Bolsonaro aposta em maior abstenção; estudo prevê efeito em votação acirrada - 10/10/2022 - Notícia - Tribuna do Norte,670,573,1.169284467713787,157.8324607329843,2796,0,0
Homem morre após ser atingido por um muro no interior do RN - 04/07/2022 - Notícia - Tribuna do Norte,670,599,1.1185308848080133,37.342237061769616,1504,0,0
Médicos do RN criticam a restrição ao acesso à cannabis medicinal - 23/10/2022 - Notícia - Tribuna do Norte,670,534,1.2546816479400749,96.47378277153558,3117,0,0
Aras discute com subprocurador-geral em sessão do conselho do MP; veja vídeo - 24/05/2022 - Notícia - Tribuna do Norte,669,576,1.1614583333333333,41.267361111111114,1570,0,0
Beneficiários com NIS final 6 recebem Auxílio Brasil nesta segunda - 25/07/2022 - Notícia - Tribuna do Norte,668,604,1.1059602649006623,19.778145695364238,1799,0,0
"Bolsonaro agora afirma que irá a debates na TV, se Lula for também - 04/06/2022 - Notícia - Tribuna do Norte",668,591,1.1302876480541455,93.02368866328257,1421,0,0
"Missa da Cura é retomada pelo Instituto Sagrada Família após 2,5 anos - 28/07/2022 - Notícia - Tribuna do Norte",668,561,1.1907308377896613,69.14260249554367,1799,0,0
Rio Grande do Norte completa 35 dias sem mortes em decorrência da covid registradas - 19/05/2022 - Notícia - Tribuna do Norte,668,565,1.1823008849557521,84.80530973451327,1534,0,0
Idosos e imunossuprimidos a partir dos 18 anos já podem tomar a D5 em Natal - 22/11/2022 - Notícia - Tribuna do Norte,667,497,1.3420523138832998,47.140845070422536,4618,0,0
Ouvidores de seis Estados pedem punição a agentes da PRF por 'câmara de gás' em Sergipe - 27/05/2022 - Notícia - Tribuna do Norte,667,601,1.1098169717138102,48.8153078202995,1624,0,0
PM prende dois foragidos na Região Metropolitana de Natal - 22/10/2022 - Notícia - Tribuna do Norte,667,545,1.2238532110091742,39.21834862385321,2788,0,0
Bolsonaro quer CPI para investigar a Petrobras: 'se preocupa apenas com o lucro' - 17/06/2022 - Notícia - Tribuna do Norte,666,559,1.1914132379248659,27.264758497316638,1600,0,0
Fittipaldi se candidata ao Senado na Itália por partido da extrema-direita - 15/08/2022 - Notícia - Tribuna do Norte,666,602,1.106312292358804,77.75249169435216,1452,0,0
Juízes ‘driblam’ Congresso e garantem vantagens no CNJ - 25/04/2022 - Notícia - Tribuna do Norte,666,592,1.125,81.6233108108108,1553,0,0
Paciente que passou por transplante de coração em Natal recebe alta - 11/05/2022 - Notícia - Tribuna do Norte,666,567,1.1746031746031746,46.7689594356261,1754,0,0
Como você avalia o transporte público de Natal? Conte para a TRIBUNA - 30/08/2022 - Notícia - Tribuna do Norte,665,501,1.3273453093812375,22.622754491017965,1881,0,0
Patrulha Maria da Penha prende homem que descumpriu medida protetiva em Natal - 27/06/2022 - Notícia - Tribuna do Norte,665,601,1.1064891846921796,57.316139767054906,1677,0,0
Psol e PT vão acionar Justiça contra Bolsonaro por abuso de poder no 7 setembro - 07/09/2022 - Notícia - Tribuna do Norte,665,532,1.25,51.59398496240601,2608,0,0
"TCU investiga compra de cestas básicas de empresa ""laranja"" pelo Governo - 20/10/2022 - Notícia - Tribuna do Norte",665,581,1.144578313253012,84.69535283993115,3050,0,0
Curta-metragem retrata a infância e a adolescência de Nísia Floresta - 31/05/2022 - Notícia - Tribuna do Norte,664,557,1.1921005385996408,98.24955116696589,1737,0,0
Defesa lidera os investimentos para 2023 - 03/09/2022 - Notícia - Tribuna do Norte,664,571,1.1628721541155866,77.94746059544659,2560,0,0
Morre aos 95 anos o Papa Bento XVI - 31/12/2022 - Notícia - Tribuna do Norte,664,491,1.3523421588594704,22.71486761710794,2607,0,0
Ouvidores das Polícias de seis Estados querem prisão preventiva de agentes da PRF - 27/05/2022 - Notícia - Tribuna do Norte,664,587,1.131175468483816,97.78534923339012,1783,0,0
Polícia Civil apreende suspeito por homicídio de padrasto no interior do RN - 19/04/2022 - Notícia - Tribuna do Norte,664,566,1.1731448763250882,51.628975265017665,1424,0,0
Ônibus escolar roubado é encontrado incendiado na zona Sul de Natal - 08/11/2022 - Notícia - Tribuna do Norte,664,565,1.1752212389380532,50.769911504424776,3204,0,0
"'Não aceito derrota', diz João Brigatti, novo treinador do América - 07/05/2022 - Notícia - Tribuna do Norte",663,610,1.0868852459016394,164.91967213114754,1645,0,0
Dez inscritos do MPRN para concorrer a lista sêxtupla da vaga de desembargador do TJRN - Blog do Heitor Gregório,663,465,1.4258064516129032,26.18709677419355,1814,0,0
IMD seleciona especialista de Computação para residência em TI; remuneração de até R$ 6 mil - 11/07/2022 - Notícia - Tribuna do Norte,663,584,1.1352739726027397,37.85616438356164,1864,0,0
Renee Brambilla é primeira do RN Mestre Nacional em Xadrez - 11/10/2022 - Notícia - Tribuna do Norte,663,567,1.1693121693121693,80.07760141093475,3043,0,0
Ricardo Numes anuncia apoio a Tarcísio de Freitas - 15/10/2022 - Notícia - Tribuna do Norte,663,567,1.1693121693121693,80.14991181657848,2358,0,0
Rio Grande do Norte retoma produção de algodão - 24/09/2022 - Notícia - Tribuna do Norte,663,550,1.2054545454545456,101.17818181818181,2822,0,0
"Datafolha: Lula tem 45% das intenções de voto, e Bolsonaro, 32% - 01/09/2022 - Notícia - Tribuna do Norte",662,503,1.31610337972167,51.42147117296223,1794,0,0
"Debate entre Lula e Bolsonaro deve ocorrer apenas no 2º turno, diz Fábio Faria - 19/08/2022 - Notícia - Tribuna do Norte",662,599,1.1051752921535893,54.92821368948247,1722,0,0
"Em Natal, carne fica até 65,4% mais cara em três anos e volta a ser artigo de luxo - 25/08/2022 - Notícia - Tribuna do Norte",662,538,1.2304832713754648,58.74163568773234,2035,0,0
Mercado de trabalho e suas transformações - 30/04/2022 - Notícia - Tribuna do Norte,662,599,1.1051752921535893,76.57595993322204,1384,0,0
Natal recomenda uso de máscaras para evitar transmissão da covid; veja - 10/06/2022 - Notícia - Tribuna do Norte,662,549,1.2058287795992715,33.400728597449906,1582,0,0
Prefeitura pode leiloar imóveis para pagar dívida milionária da Urbana - 10/06/2022 - Notícia - Tribuna do Norte,662,380,1.7421052631578948,144.18947368421053,1505,0,0
CPI das Pesquisas tem assinaturas suficientes - 06/10/2022 - Notícia - Tribuna do Norte,661,563,1.1740674955595027,88.58614564831261,2595,0,0
Conselhos tutelares de Natal passam a funcionar de domingo a domingo - 21/06/2022 - Notícia - Tribuna do Norte,661,550,1.201818181818182,53.52909090909091,1988,0,0
Eleições Suplementares: prefeitos de Pedro Velho e Canguaretama reagem à vitória nas eleições - 28/11/2022 - Notícia - Tribuna do Norte,661,525,1.259047619047619,56.51428571428571,4410,0,0
"No desembarque em Portugal, Jorge Jesus afirma que não volta ao Brasil - 09/05/2022 - Notícia - Tribuna do Norte",661,599,1.1035058430717863,32.39565943238731,1854,0,0
O maior festival de samba & pagode do Brasil em Natal - Território Livre,661,584,1.1318493150684932,30.277397260273972,2443,0,0
Operação Verão 2023 é planejada pelas forças de segurança do RN; veja detalhes - 28/12/2022 - Notícia - Tribuna do Norte,661,534,1.2378277153558053,23.348314606741575,2525,0,0
PF cumpre 26 mandados de prisão no RN em operação contra o abuso sexual infantil - 22/11/2022 - Notícia - Tribuna do Norte,661,554,1.1931407942238268,50.25812274368231,4480,0,0
Pará investiga suspeita de paralisia infantil em criança de 3 anos - 06/10/2022 - Notícia - Tribuna do Norte,661,552,1.1974637681159421,56.38768115942029,2336,0,0
Saiba quem são os campeões de direcionamentos do orçamento secreto - 07/12/2022 - Notícia - Tribuna do Norte,661,560,1.1803571428571429,89.16607142857143,3307,0,0
"Sem acertadores das seis dezenas, Mega-Sena acumula novamente - 01/05/2022 - Notícia - Tribuna do Norte",661,574,1.151567944250871,58.19512195121951,1360,0,0
MP denuncia 3 suspeitos pelo assassinato de Eliel Ferreira em Mossoró - 04/05/2022 - Notícia - Tribuna do Norte,660,579,1.1398963730569949,69.93436960276338,1474,0,0
PEC que permite anulação de decisões do STF provoca reações - 15/06/2022 - Notícia - Tribuna do Norte,660,583,1.1320754716981132,116.62264150943396,1671,0,0
Prefeito Álvaro Dias lança livro com toda a renda revertida para instituições de Natal - 18/04/2022 - Notícia - Tribuna do Norte,660,577,1.143847487001733,58.60485268630849,1802,0,0
Joias de Carlinhos Maia: ladrão diz ter usado rede social para planejar roubo - 22/08/2022 - Notícia - Tribuna do Norte,659,562,1.1725978647686832,108.26868327402136,1620,0,0
